index,dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,complexity_score
1042,STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,smote,off,0.3403084643089245,0.04669807294101306,24,0.2936103913679114,3
823,STRICT,config_kfold,LogisticRegression,maxabs,smoteenn,on,0.4127088347566675,0.11925912666257799,6720,0.2934497080940895,3
919,STRICT,config_loo,GaussianNB,maxabs,smote,off,0.3679273378002902,0.07508759147687998,11,0.2928397463234102,3
1320,STRICT,config_strat80,KNeighborsClassifier,none,smote,off,0.40129742601162255,0.10902413192626934,1280,0.2922732940853532,2
135,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,smote,on,0.35397506307984256,0.061761612879468894,3360,0.29221345020037365,4
698,IMPUTED,config_strat80,RandomForestClassifier,robust,none,off,0.4556413590516956,0.16343777299922352,1440,0.2922035860524721,2
44,IMPUTED,config_kfold,KNeighborsClassifier,robust,smoteenn,off,0.348860670905121,0.056668062037750995,2556,0.29219260886737003,3
694,IMPUTED,config_strat80,RandomForestClassifier,none,none,off,0.45504914313231193,0.16286823050129343,1440,0.29218091263101853,1
723,IMPUTED,config_strat80,SVC,robust,smoteenn,on,0.47757762936079495,0.18560836375980577,3360,0.2919692656009892,4
702,IMPUTED,config_strat80,RandomForestClassifier,standard,none,off,0.4542330794896749,0.1625460108109545,1440,0.2916870686787204,2
1107,STRICT,config_random80,GaussianNB,none,none,off,0.44291098572854787,0.1513073957714378,57,0.29160358995711005,1
1099,STRICT,config_random80,GaussianNB,maxabs,none,off,0.44291098572854787,0.1513073957714378,57,0.29160358995711005,2
1111,STRICT,config_random80,GaussianNB,robust,none,off,0.44291098572854787,0.1513073957714378,57,0.29160358995711005,2
1119,STRICT,config_random80,GaussianNB,standard,none,off,0.44291098572854787,0.1513073957714378,57,0.29160358995711005,2
554,IMPUTED,config_strat80,GaussianNB,maxabs,smoteenn,off,0.4115408048327579,0.12005627830516377,240,0.29148452652759416,3
1364,STRICT,config_strat80,LinearDiscriminantAnalysis,standard,smoteenn,on,0.43502901153401086,0.1440465028323723,560,0.29098250870163855,3
690,IMPUTED,config_strat80,RandomForestClassifier,maxabs,none,off,0.4533729154422795,0.16250024370308552,1440,0.29087267173919396,2
91,IMPUTED,config_kfold,LogisticRegression,maxabs,undersample,on,0.4256305203428021,0.13486388373051378,3360,0.2907666366122883,3
50,IMPUTED,config_kfold,KNeighborsClassifier,standard,smote,off,0.34237050544176395,0.05179423341722815,2556,0.2905762720245358,3
1088,STRICT,config_loo,SVC,robust,smoteenn,on,0.41282830453848113,0.12227038219041901,213,0.2905579223480621,4
1279,STRICT,config_random80,SVC,standard,smoteenn,off,0.42597358381586264,0.13545727917353292,456,0.2905163046423297,3
964,STRICT,config_loo,KNeighborsClassifier,standard,none,off,0.3302379535818944,0.04011230422161683,32,0.29012564936027757,2
1464,STRICT,config_strat80,SVC,standard,smoteenn,on,0.44169433122574925,0.15159413948203274,3360,0.2901001917437165,4
1394,STRICT,config_strat80,LogisticRegression,standard,undersample,on,0.4497158728465876,0.1596255197364605,1680,0.2900903531101271,3
784,STRICT,config_kfold,KNeighborsClassifier,standard,smote,off,0.34152959007514144,0.051538119469418546,2560,0.2899914706057229,3
1254,STRICT,config_random80,RandomForestClassifier,standard,undersample,off,0.41460497445815575,0.12462204280560457,2736,0.2899829316525512,3
967,STRICT,config_loo,KNeighborsClassifier,standard,smote,on,0.3509290318963907,0.06100046696420991,894,0.2899285649321808,4
1424,STRICT,config_strat80,RandomForestClassifier,maxabs,smote,off,0.4082282061398024,0.11847931009056041,5760,0.289748896049242,3
1070,STRICT,config_loo,RandomForestClassifier,standard,smoteenn,off,0.33809099326451125,0.048420198252989294,258,0.28967079501152193,3
1321,STRICT,config_strat80,KNeighborsClassifier,none,smoteenn,off,0.3977616697089794,0.10812956118149741,1280,0.289632108527482,2
1462,STRICT,config_strat80,SVC,standard,smote,on,0.46785162007054554,0.17822182556115687,3360,0.28962979450938864,4
636,IMPUTED,config_strat80,LogisticRegression,maxabs,smote,off,0.4678517542980637,0.1782620259426854,480,0.28958972835537833,2
1109,STRICT,config_random80,GaussianNB,none,smoteenn,off,0.39218648478562385,0.10260324464622914,228,0.28958324013939474,2
776,STRICT,config_kfold,KNeighborsClassifier,robust,smote,off,0.34318867389651236,0.053751015273894,2560,0.2894376586226184,3
232,IMPUTED,config_loo,KNeighborsClassifier,standard,smote,off,0.3333945461669758,0.04410431556723551,128,0.2892902305997403,3
1278,STRICT,config_random80,SVC,standard,smote,on,0.4632480753259554,0.17413890276613234,3192,0.28910917255982305,4
376,IMPUTED,config_random80,GaussianNB,none,smoteenn,off,0.4077458710139144,0.11870513648413616,240,0.28904073452977824,2
689,IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,undersample,on,0.4238030748912998,0.13495974799378188,840,0.2888433268975179,4
1164,STRICT,config_random80,LinearDiscriminantAnalysis,none,smote,off,0.4546604629186488,0.1658546555998012,80,0.28880580731884764,1
230,IMPUTED,config_loo,KNeighborsClassifier,standard,none,off,0.3209493051399522,0.032496699340701415,32,0.28845260579925075,2
21,IMPUTED,config_kfold,GaussianNB,standard,none,on,0.35287569185502793,0.06484006025139037,588,0.28803563160363754,3
857,STRICT,config_kfold,QuadraticDiscriminantAnalysis,none,undersample,off,0.345561316126889,0.05752739377801944,240,0.2880339223488696,2
160,IMPUTED,config_kfold,SVC,maxabs,smoteenn,off,0.41360084903756394,0.12556753898457523,792,0.2880333100529887,3
782,STRICT,config_kfold,KNeighborsClassifier,standard,none,off,0.33694922368330316,0.04913919591921476,640,0.28781002776408837,2
234,IMPUTED,config_loo,KNeighborsClassifier,standard,smoteenn,off,0.33892401985871823,0.05121483125063342,128,0.2877091886080848,3
17,IMPUTED,config_kfold,GaussianNB,robust,smoteenn,on,0.341526991495531,0.05406663298117634,2352,0.2874603585143547,4
1322,STRICT,config_strat80,KNeighborsClassifier,none,undersample,off,0.3887152438213711,0.10145462524018878,640,0.28726061858118235,2
1246,STRICT,config_random80,RandomForestClassifier,none,undersample,off,0.41238265041320155,0.12582633088134054,2736,0.286556319531861,2
131,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,robust,undersample,on,0.362029837277716,0.07555126103463647,1680,0.2864785762430795,4
985,STRICT,config_loo,LinearDiscriminantAnalysis,robust,none,on,0.41374814094401774,0.1274424088735451,14,0.2863057320704726,2
1049,STRICT,config_loo,QuadraticDiscriminantAnalysis,standard,none,on,0.37003113001957955,0.08393285311612643,42,0.28609827690345313,3
137,IMPUTED,config_kfold,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.35031229124172863,0.06434164947997195,3360,0.2859706417617567,4
48,IMPUTED,config_kfold,KNeighborsClassifier,standard,none,off,0.3278962332569026,0.04206911357164917,639,0.28582711968525343,2
858,STRICT,config_kfold,QuadraticDiscriminantAnalysis,robust,none,off,0.3349916222902242,0.04918637763289066,120,0.2858052446573336,2
1247,STRICT,config_random80,RandomForestClassifier,robust,none,off,0.421952317210601,0.13626819519185304,1440,0.28568412201874793,2
1242,STRICT,config_random80,RandomForestClassifier,maxabs,undersample,off,0.41033714550943345,0.12468923367317854,2736,0.28564791183625493,3
1243,STRICT,config_random80,RandomForestClassifier,none,none,off,0.4225962438079118,0.13696967482401706,1440,0.2856265689838947,1
1341,STRICT,config_strat80,LinearDiscriminantAnalysis,maxabs,smote,off,0.41424268620773885,0.12867654910526802,80,0.2855661371024708,2
1392,STRICT,config_strat80,LogisticRegression,standard,smoteenn,on,0.4387116218257965,0.15342654529194377,3360,0.2852850765338527,3
1428,STRICT,config_strat80,RandomForestClassifier,none,smote,off,0.3943216352446245,0.10905740182732995,5760,0.28526423341729457,2
1267,STRICT,config_random80,SVC,robust,none,off,0.4183981950653806,0.1331773777782977,114,0.28522081728708293,2
465,IMPUTED,config_random80,LogisticRegression,robust,smote,on,0.4644561075985721,0.17927561613201182,3360,0.28518049146656027,3
1275,STRICT,config_random80,SVC,standard,none,off,0.4224308504185622,0.137735176558961,114,0.2846956738596012,2
1250,STRICT,config_random80,RandomForestClassifier,robust,undersample,off,0.4118080990366722,0.12722510079945798,2736,0.2845829982372142,3
212,IMPUTED,config_loo,KNeighborsClassifier,maxabs,smote,off,0.3311909573282426,0.04670770460719594,128,0.2844832527210467,3
1363,STRICT,config_strat80,LinearDiscriminantAnalysis,standard,smoteenn,off,0.4210347448383084,0.13681387669938846,80,0.2842208681389199,2
1179,STRICT,config_random80,LinearDiscriminantAnalysis,standard,smoteenn,off,0.41957696498554214,0.13541611249339225,80,0.2841608524921499,2
1038,STRICT,config_loo,QuadraticDiscriminantAnalysis,none,smoteenn,off,0.35948376680629496,0.07544829225890175,24,0.2840354745473932,2
865,STRICT,config_kfold,QuadraticDiscriminantAnalysis,robust,undersample,on,0.37756835616845463,0.09366076399795627,1680,0.2839075921704984,4
