config_name,model_class,scaler,resampling,pca,seed,accuracy__IMPUTED,accuracy__STRICT,balanced_accuracy__IMPUTED,balanced_accuracy__STRICT,f1__IMPUTED,f1__STRICT,mcc__IMPUTED,mcc__STRICT,precision__IMPUTED,precision__STRICT,recall__IMPUTED,recall__STRICT,delta_mcc,delta_balanced_accuracy
config_kfold,KNeighborsClassifier,none,smote,off,1122456590.0,0.70693359375,0.7119953304597701,0.6970623267319939,0.7019744740936147,0.5662677553519776,0.5711871936344158,0.3755669858039832,0.3799638342922015,0.5093430533779194,0.5038992998678201,0.6723003472222222,0.6810221354166667,0.004396848488218308,0.004912147361620822
config_kfold,KNeighborsClassifier,none,smote,off,1130931295.0,0.699658203125,0.732346315681445,0.6896932641633728,0.7195036864177489,0.5420228050631074,0.5817489677994646,0.35381280837193024,0.41276068999610505,0.47045795556540765,0.5175043989405202,0.6695182291666667,0.6925260416666666,0.0589478816241748,0.029810422254376023
config_kfold,KNeighborsClassifier,none,smote,off,1648070629.0,0.7194091796875,0.7257638033661741,0.7091396299956083,0.7154321112914863,0.5658660648334924,0.5911032126772847,0.3979422221486373,0.40678494238420687,0.5125956154778959,0.5243565982628483,0.6873480902777778,0.6938194444444444,0.00884272023556959,0.006292481295878005
config_kfold,KNeighborsClassifier,none,smote,off,2013803541.0,0.7115234375,0.7245370227832513,0.699824741985068,0.7136356026785714,0.5617309958447918,0.5873913735607962,0.37576884442363884,0.40737946090886157,0.4990554101813595,0.5287302121575534,0.6739626736111111,0.6900130208333334,0.03161061648522273,0.013810860693503346
config_kfold,KNeighborsClassifier,none,smoteenn,off,198888238.0,0.6771240234375,0.6844696095032841,0.7168046892155248,0.711686902507215,0.575343723683048,0.5854476097601692,0.3952377795274042,0.392708009585138,0.4611995587037152,0.4802087166211948,0.8015711805555555,0.7749045138888889,-0.002529769942266169,-0.005117786708309757
config_kfold,KNeighborsClassifier,none,smoteenn,off,330267354.0,0.6724609375,0.691016138136289,0.7099526429375275,0.7192728907377345,0.5698327515907469,0.5920881042487028,0.383715920615696,0.4068791008968011,0.4551230577112651,0.4915164087839083,0.7936024305555556,0.7808420138888889,0.023163180281105145,0.009320247800207015
config_kfold,KNeighborsClassifier,none,smoteenn,off,478163327.0,0.6713623046875,0.66764085591133,0.7040044337738801,0.6960459787608225,0.5643370118200739,0.567710931305074,0.3718243056954945,0.3634005459822782,0.44656964190028237,0.4662897170594176,0.7810677083333333,0.757265625,-0.008423759713216294,-0.007958455013057586
config_kfold,KNeighborsClassifier,none,smoteenn,off,505971449.0,0.6689208984375,0.678238082409688,0.7088059089536671,0.7004523753156565,0.5723977021820285,0.5744544431679881,0.37869575170615843,0.3721337753991753,0.4543772187701331,0.47427596241692604,0.7954123263888889,0.7556727430555555,-0.0065619763069831305,-0.008353533638010613
config_kfold,KNeighborsClassifier,none,smoteenn,off,624025999.0,0.6626488095238096,0.69100023091133,0.6962398179517745,0.7188868173926768,0.5563119850968283,0.5988046721513772,0.35634808320572703,0.4114572079673853,0.4414772296829702,0.5018039923612678,0.7719113756613757,0.7827452256944445,0.055109124761658246,0.022646999440902316
config_kfold,KNeighborsClassifier,none,smoteenn,off,1092773876.0,0.6715576171875,0.6881446274630542,0.7050336886185222,0.7212889779491342,0.5575062596224587,0.5935947579016456,0.3727352281940265,0.4073624724513131,0.45223424776138116,0.4843852135861859,0.7723263888888888,0.7954817708333334,0.03462724425728658,0.016255289330611933
config_kfold,KNeighborsClassifier,none,smoteenn,off,1122456590.0,0.66044921875,0.6806314783456486,0.6944065227684453,0.7062488303796898,0.5617105415624203,0.5729692205157967,0.3567947274009142,0.3790489468862321,0.45287961074121097,0.46402837082185955,0.7689583333333333,0.7683962673611111,0.02225421948531786,0.011842307611244496
config_kfold,KNeighborsClassifier,none,smoteenn,off,1130931295.0,0.67353515625,0.6998700482348111,0.7024708446557971,0.7214714809929653,0.5616411786316047,0.5875398206475331,0.3687622751098541,0.4090789179274253,0.4480179964863353,0.4847824709730306,0.7696354166666667,0.7748893229166667,0.04031664281757119,0.019000636337168197
config_kfold,KNeighborsClassifier,none,smoteenn,off,1648070629.0,0.676318359375,0.6856496305418719,0.7061966300230567,0.709694700915404,0.5671619508803242,0.5824387226384393,0.38179416378388514,0.3871496965600929,0.4610440529180249,0.47651206813025937,0.7747005208333333,0.7681488715277778,0.005355532776207761,0.003498070892347327
config_kfold,KNeighborsClassifier,none,smoteenn,off,2013803541.0,0.675048828125,0.6636712335796388,0.7093573000727382,0.6918024835407648,0.5727090303807519,0.5628056349443017,0.38115070213142693,0.35609057308777387,0.4591122308365439,0.457522556217137,0.7865907118055555,0.7600998263888888,-0.025060129043653068,-0.01755481653197344
config_kfold,KNeighborsClassifier,none,undersample,off,198888238.0,0.7306640625,0.7240560857963875,0.720115266112209,0.7078780551046177,0.580747318689755,0.5805096575059158,0.41320805229225727,0.3996547683823676,0.5208448495948496,0.5308340245334731,0.6941059027777777,0.6711545138888889,-0.01355328390988969,-0.012237211007591342
config_kfold,KNeighborsClassifier,none,undersample,off,330267354.0,0.71259765625,0.7273191194581281,0.704662058767018,0.7229931006493506,0.564101600341,0.6016286689425823,0.3803843292520098,0.4287762779699515,0.4930835404893309,0.5471065929362176,0.6880121527777777,0.7094791666666667,0.04839194871794167,0.018331041882332588
config_kfold,KNeighborsClassifier,none,undersample,off,478163327.0,0.70205078125,0.7359110734811166,0.6874677652887572,0.7290920928030303,0.5460583038928427,0.6071681952149756,0.3526818650771432,0.4384921001360336,0.4806625439001358,0.5538190498737374,0.6573090277777778,0.7083072916666666,0.0858102350588904,0.04162432751427314
config_kfold,KNeighborsClassifier,none,undersample,off,505971449.0,0.72958984375,0.7173758210180624,0.7297247955094422,0.6973675933441559,0.5980737908917614,0.5656763352018707,0.42366030692172274,0.37868861984820507,0.5168790347214061,0.5172177039157737,0.7268923611111111,0.6561197916666667,-0.044971687073517674,-0.03235720216528637
config_kfold,KNeighborsClassifier,none,undersample,off,624025999.0,0.7180555555555556,0.7069937910509031,0.7023942408906177,0.7021080221861472,0.5653818602657228,0.5710220319410402,0.3798056859339828,0.3843670776677056,0.5010796900174757,0.5089624703319556,0.6669091710758377,0.6885416666666667,0.0045613917337228305,-0.0002862187044705422
config_kfold,KNeighborsClassifier,none,undersample,off,1092773876.0,0.71865234375,0.7257271141215107,0.7207445892347387,0.7224155055014431,0.569419079466802,0.5993370716358101,0.4049474272068949,0.41693085068745,0.49262079801057646,0.5266495432671903,0.7187413194444444,0.7144184027777778,0.011983423480555089,0.0016709162667043476
config_kfold,KNeighborsClassifier,none,undersample,off,1122456590.0,0.72216796875,0.707505644499179,0.6986944169960474,0.6952692099567099,0.5595941722321366,0.5606883292548002,0.38417450911300305,0.3676434334779064,0.5240209017391921,0.4955850529678655,0.6434635416666666,0.6695833333333333,-0.016531075635096648,-0.0034252070393374634
config_kfold,KNeighborsClassifier,none,undersample,off,1130931295.0,0.71669921875,0.7324797311165846,0.7070398104688186,0.7314296987734488,0.56637886820159,0.6019667449482006,0.38777465458878074,0.4308372323141166,0.49459420778149005,0.522078525283948,0.6896961805555556,0.7307638888888889,0.04306257772533584,0.02438988830463018
config_kfold,KNeighborsClassifier,none,undersample,off,1648070629.0,0.73017578125,0.7346110426929392,0.7265508858970137,0.7281915133477633,0.587069631510442,0.6070198718533769,0.4276222099544598,0.4319371451198544,0.5234756007531984,0.538426816749427,0.7195399305555555,0.716579861111111,0.004314935165394607,0.0016406274507496654
config_kfold,KNeighborsClassifier,none,undersample,off,2013803541.0,0.72333984375,0.7142923850574713,0.718018997721783,0.7048266143578643,0.5797382605082022,0.5697078440404973,0.40717378826088296,0.3896424743403401,0.5081059669201842,0.5066945971662496,0.7077951388888889,0.6863888888888889,-0.017531313920542857,-0.013192383363918703
config_kfold,KNeighborsClassifier,robust,none,off,198888238.0,0.740625,0.7548260467980296,0.6288973978919631,0.653922371031746,0.42021631350675465,0.4674204686245127,0.29811728144270644,0.34624141882849024,0.5629067460317461,0.5982068452380952,0.37385416666666665,0.42105902777777776,0.048124137385783805,0.025024973139782913
config_kfold,KNeighborsClassifier,robust,none,off,330267354.0,0.7474609375,0.7419519704433498,0.6333760499011858,0.631711985930736,0.44311986764095895,0.4501028332370244,0.31938098245840907,0.33081844381252706,0.6046081349206349,0.6479141865079365,0.37838541666666664,0.3728125,0.011437461354117995,-0.001664063970449825
config_kfold,KNeighborsClassifier,robust,none,off,478163327.0,0.7451171875,0.7377042282430213,0.6232128348704435,0.6279484577922078,0.4113320794058023,0.4318279800265094,0.28957577375736027,0.30407475712754267,0.5637549603174603,0.5859771825396826,0.3537152777777777,0.3692708333333333,0.014498983370182406,0.004735622921764215
config_kfold,KNeighborsClassifier,robust,none,off,505971449.0,0.7421875,0.7425718390804598,0.6297855593983311,0.624437454906205,0.4209186768039322,0.4267168136193871,0.30914596736911804,0.3064876819944644,0.5877281746031746,0.6071924603174603,0.3728472222222222,0.3535069444444444,-0.002658285374653624,-0.005348104492126193
config_kfold,KNeighborsClassifier,robust,none,off,624025999.0,0.7336309523809523,0.7373039819376026,0.6081339969745767,0.633465119949495,0.3982010411002007,0.4367549571816212,0.268540024566651,0.3056756293100396,0.564037655466227,0.5670461309523809,0.32873897707231037,0.38793402777777775,0.03713560474338862,0.02533112297491824
config_kfold,KNeighborsClassifier,robust,none,off,1092773876.0,0.7572265625,0.7469853243021346,0.6432962436868687,0.6297284226190476,0.4580920825498031,0.4388998807564984,0.3308351255296033,0.31492984007416525,0.5932242063492064,0.6045535714285714,0.3914930555555555,0.36140625,-0.015905285455438067,-0.013567821067821062
config_kfold,KNeighborsClassifier,robust,none,off,1122456590.0,0.7361328125,0.7407922824302134,0.612942914196311,0.6245738636363636,0.39909634918100473,0.4191345820931734,0.2766899166367521,0.2791849918996495,0.5726041666666667,0.5311259920634921,0.33624999999999994,0.3602083333333333,0.0024950752628974393,0.011630949440052607
config_kfold,KNeighborsClassifier,robust,none,off,1130931295.0,0.7388671875,0.7358441091954023,0.6213734491655687,0.6186070526695526,0.42375261665364217,0.40612916495269435,0.2880863458933184,0.27619668267106834,0.5588444715007215,0.5314583333333334,0.36256944444444444,0.3465972222222222,-0.011889663222250046,-0.002766396496016066
config_kfold,KNeighborsClassifier,robust,none,off,1648070629.0,0.7474609375,0.7414439655172413,0.6326557010320597,0.6333469742063492,0.436113414771503,0.4507935467310467,0.31361685107176107,0.3200072321659717,0.5839260912698413,0.6115796356421356,0.3784722222222222,0.3859201388888888,0.00639038109421064,0.0006912731742895195
config_kfold,KNeighborsClassifier,robust,none,off,2013803541.0,0.7525390625,0.7401108374384237,0.6327319732652613,0.6268450126262626,0.43946742085528845,0.4348965421725677,0.3167183053687396,0.30618249887082694,0.59703125,0.590515873015873,0.36451388888888886,0.36711805555555554,-0.010535806497912692,-0.0058869606389987394
config_kfold,KNeighborsClassifier,robust,none,on,198888238.0,0.7442243303571429,0.7343594593009618,0.6219382734566158,0.6231805942073799,0.4074299754023189,0.4129003584549388,0.29871757731474347,0.286785504242164,0.5956597222222222,0.5618856292517006,0.34531994047619047,0.36521825396825397,-0.011932073072579485,0.0012423207507641365
config_kfold,KNeighborsClassifier,robust,none,on,330267354.0,0.7500837053571429,0.7363916256157635,0.632544265441684,0.6204345109255823,0.43955983490654266,0.4245227235170844,0.31512427098924395,0.3085619798508928,0.5922619047619048,0.6282423875727448,0.3721602182539682,0.34955853174603174,-0.006562291138351162,-0.012109754516101634
config_kfold,KNeighborsClassifier,robust,none,on,478163327.0,0.7433872767857144,0.7323939273985456,0.6210569054285087,0.6143028177179962,0.4051509326433309,0.4054744164565593,0.28509309671833377,0.2799146722521181,0.5585081684188827,0.5760381235827665,0.34870039682539683,0.3380952380952381,-0.005178424466215692,-0.006754087710512446
config_kfold,KNeighborsClassifier,robust,none,on,505971449.0,0.732421875,0.7330269909688013,0.6088925748164878,0.6053599129045557,0.37835603951585534,0.3818280262203028,0.263093501378993,0.26238336474619783,0.5435019989930704,0.5547760770975056,0.3283035714285714,0.312906746031746,-0.0007101366327951775,-0.0035326619119321334
config_kfold,KNeighborsClassifier,robust,none,on,624025999.0,0.7302154195011338,0.7367948774337322,0.6012249503812651,0.6243200016749124,0.377004748938891,0.4139435512810817,0.2515247162698426,0.2914911801273557,0.5497529555352684,0.5609219104308389,0.3137553539934492,0.35933283730158727,0.039966463857513124,0.023095051293647306
config_kfold,KNeighborsClassifier,robust,none,on,1092773876.0,0.7540457589285714,0.7372370543044804,0.631438428343999,0.6103818478148835,0.4298134298652598,0.3921866278562707,0.3155179197001859,0.2713020882262752,0.5953215509688724,0.5608106898062255,0.3594518849206349,0.3206150793650793,-0.04421583147391067,-0.02105658052911552
config_kfold,KNeighborsClassifier,robust,none,on,1122456590.0,0.7311104910714287,0.731306518296974,0.6030699855699855,0.6103780631570811,0.37884088783808206,0.3871443384049117,0.252723983424755,0.24860705035137648,0.5450420660688517,0.5028096333230262,0.3171552579365079,0.3339508928571428,-0.004116933073378515,0.007308077587095618
config_kfold,KNeighborsClassifier,robust,none,on,1130931295.0,0.7414899553571429,0.7330980236922355,0.616536874960788,0.6067417478354978,0.4011502338329516,0.37710551630325784,0.27641368358485585,0.25981358855114084,0.5489617797876727,0.542843679138322,0.341765873015873,0.3132291666666666,-0.016600095033715012,-0.009795127125290182
config_kfold,KNeighborsClassifier,robust,none,on,1648070629.0,0.7390345982142856,0.7343936195167722,0.6170127615440115,0.6171310844413522,0.4101149058915197,0.4142611365718536,0.28681646382909226,0.28708506477765205,0.5758728238527346,0.5823586309523809,0.34692460317460316,0.3476314484126984,0.000268600948559794,0.00011832289734070578
config_kfold,KNeighborsClassifier,robust,none,on,2013803541.0,0.7425223214285713,0.7355914995308469,0.6131101533581154,0.6206598671665635,0.3928464558900483,0.4208343986594761,0.27601105771530837,0.28760928234443567,0.5680318168934241,0.5660147392290249,0.32288194444444446,0.35549355158730156,0.011598224629127296,0.007549713808448155
config_kfold,KNeighborsClassifier,robust,smote,off,198888238.0,0.699365234375,0.7169658251231527,0.6616734687225516,0.6773014745670995,0.5097817691349795,0.525368849271508,0.30934341132887316,0.3418374620176405,0.47351507867132864,0.49831789738039733,0.5762022569444445,0.5892447916666667,0.03249405068876732,0.015628005844547932
config_kfold,KNeighborsClassifier,robust,smote,off,330267354.0,0.69580078125,0.7208618123973728,0.6745989017210144,0.6940537348935787,0.5290729447349397,0.5690550244168244,0.33029638174140774,0.38343450733854206,0.475078375846988,0.5484139118589099,0.6276171875,0.6278602430555555,0.05313812559713432,0.019454833172564245
config_kfold,KNeighborsClassifier,robust,smote,off,478163327.0,0.705859375,0.7138940630131363,0.6820929831604085,0.6829212605970418,0.5334902131691667,0.5362666955665099,0.3437271610969019,0.35789636594829843,0.4781154134004003,0.5189350211420524,0.6302473958333333,0.6046310763888889,0.014169204851396555,0.0008282774366333845
config_kfold,KNeighborsClassifier,robust,smote,off,505971449.0,0.711083984375,0.7105975472085385,0.6798214739102987,0.6666106376262626,0.529364779625177,0.5187533665614655,0.3464209925135087,0.32877366835289207,0.5029840641639814,0.5050204396298146,0.6053949652777778,0.5718836805555555,-0.01764732416061665,-0.013210836284036076
config_kfold,KNeighborsClassifier,robust,smote,off,624025999.0,0.7005456349206349,0.7097343236863711,0.6587295879777764,0.680001268262987,0.5073302704163595,0.5336920823331753,0.30994180674721367,0.34588136177981144,0.4804197617275348,0.5017824003508746,0.5681503527336861,0.6069661458333333,0.03593955503259777,0.021271680285210648
config_kfold,KNeighborsClassifier,robust,smote,off,1092773876.0,0.71796875,0.7086151734400656,0.685748869469148,0.6763018296807359,0.5366019755678462,0.5348180048658799,0.35465269683147305,0.3393052609144414,0.4983564223511374,0.5004808602855477,0.6124696180555556,0.6004817708333333,-0.015347435917031638,-0.009447039788412104
config_kfold,KNeighborsClassifier,robust,smote,off,1122456590.0,0.69306640625,0.7102386083743842,0.6485815097304567,0.6704940588924964,0.493097261836937,0.5241347738235137,0.2896838650571646,0.32814616647187533,0.47028374084555147,0.4894768797124036,0.5469965277777777,0.5828472222222222,0.03846230141471074,0.021912549162039663
config_kfold,KNeighborsClassifier,robust,smote,off,1130931295.0,0.712548828125,0.7200573429802956,0.6812230748380544,0.6760619870580808,0.5379278001273391,0.5215085413557722,0.350163628442896,0.3384423627116447,0.5014408362508449,0.4967164454469142,0.6115972222222222,0.5733550347222223,-0.011721265731251318,-0.005161087779973594
config_kfold,KNeighborsClassifier,robust,smote,off,1648070629.0,0.70244140625,0.6926980706075534,0.6707222616792929,0.661156599476912,0.5242188182756335,0.5177365790837279,0.33074239325945815,0.31151347106311317,0.492422255522524,0.4836148085217478,0.6019618055555556,0.5869097222222223,-0.019228922196344977,-0.009565662202380976
config_kfold,KNeighborsClassifier,robust,smote,off,2013803541.0,0.7162109375,0.7167928981937602,0.6762644361413044,0.6799680961399711,0.5263892497925552,0.5475492737138788,0.338599837257974,0.3566561123668649,0.49605507237860175,0.5285004715209218,0.5846223958333333,0.5961111111111111,0.018056275108890907,0.0037036599986667307
config_kfold,KNeighborsClassifier,robust,smote,on,198888238.0,0.6946079799107142,0.7033462533720385,0.6576130138732041,0.6684976841115234,0.5045063005302423,0.5169247863210409,0.30134913390345114,0.32522580815882574,0.4668553067351649,0.4876133526145015,0.5743539186507937,0.5894593253968254,0.023876674255374597,0.010884670238319294
config_kfold,KNeighborsClassifier,robust,smote,on,330267354.0,0.6985212053571429,0.7062955591719445,0.6814068871949307,0.681548355848021,0.5383902019537394,0.5514133916505409,0.34264823548268064,0.35644279976024096,0.479275880226761,0.5232513302821051,0.6439477926587301,0.6207347470238095,0.013794564277560317,0.000141468653090282
config_kfold,KNeighborsClassifier,robust,smote,on,478163327.0,0.70078125,0.6991181752873563,0.6760715498835405,0.6651253728290559,0.5255719872909259,0.5160954148791818,0.33205372464549654,0.320778346584056,0.4711908314941576,0.4937359575240352,0.6211551339285714,0.5814552331349205,-0.011275378061440522,-0.01094617705448453
config_kfold,KNeighborsClassifier,robust,smote,on,505971449.0,0.7019810267857143,0.6976963112831339,0.6710983635363731,0.6519814495400433,0.5170404496436513,0.49840007694361843,0.3280989184569841,0.3015281387282693,0.48539332743375996,0.48923384385556296,0.5975911458333333,0.5532682291666667,-0.0265707797287148,-0.019116913996329754
config_kfold,KNeighborsClassifier,robust,smote,on,624025999.0,0.6937110260770974,0.7015141185784658,0.6526258537011643,0.6759797110131931,0.49685538550851555,0.5278492730053982,0.29522081488630936,0.33533807124299486,0.46602513781469573,0.4881974741018202,0.563047052154195,0.6114273313492063,0.040117256356685504,0.02335385731202877
config_kfold,KNeighborsClassifier,robust,smote,on,1092773876.0,0.7091587611607143,0.6993585063335679,0.6783410850547399,0.6596159619150691,0.5271619471997568,0.5101530071292484,0.34058125445523585,0.31131617811113177,0.487778065072758,0.4886763838329621,0.6077002728174603,0.5678918650793651,-0.02926507634410408,-0.018725123139670785
config_kfold,KNeighborsClassifier,robust,smote,on,1122456590.0,0.6867047991071429,0.6922536212760966,0.6455389443738628,0.6533505414476396,0.4868973832407159,0.5002305651416342,0.2799406755758581,0.2936552843352027,0.4550040511676852,0.4640114978992532,0.5527821180555555,0.5666654265873016,0.013714608759344604,0.007811597073776766
config_kfold,KNeighborsClassifier,robust,smote,on,1130931295.0,0.7083775111607142,0.7102006179627024,0.6728962372168894,0.6676996809613998,0.5208447789287697,0.5142315753423559,0.33185903176007353,0.3231662973357664,0.483187629588472,0.4890261974545062,0.5960819692460317,0.5684381200396825,-0.008692734424307125,-0.005196556255489648
config_kfold,KNeighborsClassifier,robust,smote,on,1648070629.0,0.7014439174107142,0.6924141046504808,0.6709222146739131,0.6566116240530303,0.5280016335019985,0.5103458805763108,0.3318680839295272,0.304534431038404,0.4982352486266942,0.48133469586479694,0.6043173363095239,0.5741238839285714,-0.027333652891123217,-0.014310590620882802
config_kfold,KNeighborsClassifier,robust,smote,on,2013803541.0,0.6998674665178571,0.6984523259734928,0.661550855262642,0.6667938955885385,0.5041068045379758,0.530875285120325,0.3074332373856664,0.3247769272483186,0.4697858085062481,0.49708162857754434,0.5712859623015872,0.5942051091269842,0.017343689862652167,0.005243040325896509
config_kfold,KNeighborsClassifier,robust,smoteenn,off,198888238.0,0.668603515625,0.7200959564860426,0.6815514777530742,0.7268017507665945,0.5405898313132216,0.5980595648271017,0.3325159028914355,0.42275696911533456,0.4464603142359969,0.5120854641936903,0.7100868055555556,0.7442751736111111,0.09024106622389905,0.04525027301352025
config_kfold,KNeighborsClassifier,robust,smoteenn,off,330267354.0,0.665771484375,0.7042916153530377,0.6896440457564779,0.7235655100108225,0.5480868567225663,0.600732910246981,0.34874586975447464,0.41480075845722875,0.446663335272205,0.5052713945733489,0.7424522569444444,0.766796875,0.06605488870275411,0.03392146425434461
config_kfold,KNeighborsClassifier,robust,smoteenn,off,478163327.0,0.662890625,0.6948204022988506,0.6853151676410848,0.7060117074765512,0.5437055577106733,0.5733315857321223,0.3396136149598117,0.3878140857814963,0.4426492183834556,0.4973111341326802,0.7339800347222222,0.7259939236111111,0.048200470821684605,0.020696539835466377
config_kfold,KNeighborsClassifier,robust,smoteenn,off,505971449.0,0.67822265625,0.6794855808702791,0.7023193981252744,0.6755671953914142,0.5628012845300904,0.5379162242418182,0.3711650878248256,0.33118893066132443,0.462655386314238,0.4653371344723173,0.7536545138888889,0.6715321180555556,-0.03997615716350117,-0.026752202733860253
config_kfold,KNeighborsClassifier,robust,smoteenn,off,624025999.0,0.6798859126984127,0.7052442528735632,0.6897022284612865,0.7134977284000722,0.5524122024387859,0.5782258161424856,0.3511873744210194,0.39461750872984375,0.46207547463806314,0.4946686989736162,0.7134545855379189,0.7274435763888889,0.043430134308824364,0.023795499938785714
config_kfold,KNeighborsClassifier,robust,smoteenn,off,1092773876.0,0.671728515625,0.7031575841543514,0.6973501832180501,0.7209963755862193,0.5535102058303631,0.5906572198428823,0.36236639482245064,0.40932940263203615,0.4533941767927957,0.49675710002432927,0.7526953125,0.7592404513888888,0.04696300780958551,0.023646192368169228
config_kfold,KNeighborsClassifier,robust,smoteenn,off,1122456590.0,0.653662109375,0.6983991430623974,0.6649728346645806,0.6942364774981963,0.5264941567899842,0.5592751575717743,0.3058963296089138,0.36245242529487287,0.43921456319320157,0.48292263540606706,0.6897699652777778,0.6880251736111112,0.056556095685959096,0.02926364283361571
config_kfold,KNeighborsClassifier,robust,smoteenn,off,1130931295.0,0.677392578125,0.7135406403940887,0.6972718523550725,0.7216338609307359,0.5542487530066443,0.5879363596871799,0.3647089086452598,0.4119178889488178,0.45661938725484824,0.5006651681517442,0.7413932291666666,0.7413541666666666,0.047208980303558024,0.024362008575663396
config_kfold,KNeighborsClassifier,robust,smoteenn,off,1648070629.0,0.67265625,0.6829628489326766,0.6853000195569828,0.6984407974837662,0.5493838078082774,0.5695004430127418,0.3481472817657576,0.36894932410723336,0.4642567042994527,0.4802052110860523,0.71671875,0.7312630208333333,0.020802042341475757,0.013140777926783365
config_kfold,KNeighborsClassifier,robust,smoteenn,off,2013803541.0,0.67900390625,0.7014266471674877,0.7003499499066754,0.7078735739087302,0.5509576729976263,0.5834269784673386,0.3642962990996975,0.39422489741666367,0.4528607993582355,0.510578840657268,0.7419965277777778,0.7229123263888889,0.02992859831696615,0.007523624002054752
config_kfold,KNeighborsClassifier,robust,smoteenn,on,198888238.0,0.6609584263392857,0.687495418425991,0.675143749950985,0.6887575813943002,0.5318888934939404,0.552015211964947,0.3210821391993178,0.35243454966195736,0.4375363910413248,0.4727454407405421,0.7058699156746032,0.6936241319444445,0.03135241046263959,0.013613831443315183
config_kfold,KNeighborsClassifier,robust,smoteenn,on,330267354.0,0.6605887276785715,0.69281152870631,0.6832577313801839,0.7106539244485673,0.5418705445037435,0.5852661222400616,0.33944614694180936,0.3935499793779922,0.4452905951142872,0.49644708672503457,0.7331572420634921,0.7489905753968253,0.05410383243618283,0.02739619306838348
config_kfold,KNeighborsClassifier,robust,smoteenn,on,478163327.0,0.66650390625,0.6803485661505981,0.6811261783204718,0.6880819193207586,0.5377666035304774,0.5550402361199472,0.3339112949071618,0.3545384145176607,0.4448440827603525,0.4821279056773711,0.7126698908730159,0.7011619543650793,0.0206271196104989,0.00695574100028673
config_kfold,KNeighborsClassifier,robust,smoteenn,on,505971449.0,0.6715262276785714,0.6736440190300258,0.6904338402954232,0.6653493118364769,0.5485130366092412,0.5249725039717835,0.3510891037612472,0.31475631712419944,0.45492133042245614,0.46215113719993955,0.7306132192460317,0.6533153521825398,-0.036332786637047754,-0.025084528458946265
config_kfold,KNeighborsClassifier,robust,smoteenn,on,624025999.0,0.6646754535147392,0.6802145826002814,0.6717243344417257,0.682571944734333,0.5298313962447344,0.5413303237756476,0.31730259458596227,0.33871852141804554,0.4413753732481472,0.4645446301394835,0.688989984882842,0.6832992311507936,0.021415926832083265,0.01084761029260728
config_kfold,KNeighborsClassifier,robust,smoteenn,on,1092773876.0,0.6703822544642858,0.6916359517945109,0.6878129448110766,0.69939101232349,0.5445558543956203,0.5669492415385201,0.34584223929195235,0.37312942828717566,0.4518961901610187,0.48589067922602636,0.7236104910714286,0.716414310515873,0.02728718899522331,0.011578067512413415
config_kfold,KNeighborsClassifier,robust,smoteenn,on,1122456590.0,0.6630371093749999,0.6738069214754867,0.6656293047419066,0.6661451408214801,0.5231977297851872,0.5234709178209034,0.3081982729477343,0.30837403864405183,0.44357704864992753,0.4487731656609935,0.6711253720238096,0.6516319444444445,0.00017576569631755357,0.0005158360795735062
config_kfold,KNeighborsClassifier,robust,smoteenn,on,1130931295.0,0.6772809709821429,0.697595040171241,0.6833977623184485,0.6992073235544217,0.5368583090377314,0.5623606149365861,0.34077442899429283,0.37162816220623796,0.4514513892412722,0.4827009981662583,0.6986036706349206,0.704423363095238,0.030853733211945122,0.015809561235973213
config_kfold,KNeighborsClassifier,robust,smoteenn,on,1648070629.0,0.6717075892857143,0.6782701809171945,0.6824853506434688,0.6879158412891673,0.5452666403206498,0.5571099982127469,0.3398392924344487,0.35176030132823166,0.46172228702229473,0.4752438103549563,0.7078106398809524,0.7095504712301588,0.011921008893782947,0.005430490645698449
config_kfold,KNeighborsClassifier,robust,smoteenn,on,2013803541.0,0.6700404575892858,0.6830341382242552,0.678397821136442,0.6836681587881365,0.5278592082436864,0.5566585524410687,0.327674063317865,0.3486790002047244,0.44385339420219877,0.487891050413984,0.6917881944444444,0.6853118799603175,0.021004936886859393,0.00527033765169449
config_kfold,KNeighborsClassifier,robust,undersample,off,198888238.0,0.71357421875,0.7317277298850575,0.683315937911726,0.697576433982684,0.5366404595044132,0.5560653693142084,0.3504006302622,0.3826946966602996,0.4989132742257742,0.5286770694583195,0.61234375,0.619375,0.03229406639809962,0.014260496070958029
config_kfold,KNeighborsClassifier,robust,undersample,off,330267354.0,0.69775390625,0.7406098624794746,0.6799817639712341,0.7258102791305916,0.5353465025102389,0.610615140369351,0.3432727355996426,0.446131780169824,0.48651751735536564,0.5843053931255363,0.6390277777777778,0.6871961805555555,0.10285904457018141,0.045828515159357486
config_kfold,KNeighborsClassifier,robust,undersample,off,478163327.0,0.70126953125,0.7233459051724138,0.6787664347277119,0.6994593817640693,0.5303646521207128,0.5663913843014495,0.3379563994628864,0.3871165091913387,0.4748999846150581,0.5359467370864429,0.6305555555555555,0.639140625,0.049160109728452306,0.02069294703635738
config_kfold,KNeighborsClassifier,robust,undersample,off,505971449.0,0.721875,0.7127575944170772,0.7084397130270093,0.6806771960678211,0.5728236108214803,0.5424476169578535,0.39319795614407527,0.35290326799660876,0.5157016969448035,0.5153922672077664,0.6758854166666667,0.6109201388888889,-0.040294688147466506,-0.027762516959188188
