dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,range,cv_ratio
IMPUTED,config_loo,LogisticRegression,standard,none,on,0.45610545065275865,0.06177884301068991,84,0.3943266076420687,0.29390224516704605,0.13544859620132726
STRICT,config_kfold,RandomForestClassifier,robust,smote,off,0.43624091905522955,0.042240235501811746,10368,0.3940006835534178,0.27780566010993624,0.09682777029099371
IMPUTED,config_loo,LinearDiscriminantAnalysis,maxabs,undersample,on,0.437692015024618,0.04408104817852696,28,0.39361096684609104,0.14864092703018655,0.10071247970116069
STRICT,config_kfold,RandomForestClassifier,maxabs,smote,off,0.435157568090373,0.04181608887030009,10368,0.3933414792200729,0.2849001694062717,0.09609413218711567
STRICT,config_loo,SVC,standard,undersample,on,0.4424156815384775,0.04916518130558861,95,0.3932505002328889,0.19613920857774653,0.11112893000225321
STRICT,config_loo,LinearDiscriminantAnalysis,none,smoteenn,off,0.4250365532968151,0.03178829689970717,8,0.3932482563971079,0.08999758492190307,0.0747895602228557
IMPUTED,config_loo,GaussianNB,robust,none,off,0.3930437181515776,0.0,6,0.3930437181515776,0.0,0.0
IMPUTED,config_loo,GaussianNB,standard,none,off,0.3930437181515776,0.0,3,0.3930437181515776,0.0,0.0
STRICT,config_kfold,LogisticRegression,standard,none,on,0.46626507693093994,0.07330041108356987,1680,0.39296466584737005,0.3637885521894033,0.157207594371102
STRICT,config_loo,LogisticRegression,standard,none,on,0.46501982753249405,0.07255771140191278,84,0.39246211613058124,0.3169743361417723,0.1560314358785974
IMPUTED,config_loo,GaussianNB,maxabs,undersample,off,0.42566397556276026,0.03339740078646137,9,0.3922665747762989,0.06679480157292272,0.07845954251192494
STRICT,config_kfold,RandomForestClassifier,none,smote,off,0.43261135023237723,0.04036726687538975,10368,0.39224408335698746,0.3095205297168847,0.09331069758966443
IMPUTED,config_strat80,SVC,robust,smote,off,0.5641786037552498,0.17271616290588157,480,0.3914624408493682,0.8673806682526846,0.3061373858495505
STRICT,config_kfold,RandomForestClassifier,standard,smote,off,0.4356567860894263,0.04426939098426019,10368,0.3913873951051661,0.29307204903927275,0.10161529074672353
IMPUTED,config_loo,RandomForestClassifier,none,smote,off,0.4270726997766789,0.03589228951173038,230,0.3911804102649485,0.17970437518540927,0.08404257525826132
STRICT,config_kfold,GaussianNB,standard,undersample,on,0.44005334408652147,0.04897446580853785,1512,0.3910788782779836,0.2553776478835595,0.11129211143753674
IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,on,0.4334847370036459,0.04281038714795803,1120,0.3906743498556879,0.24087909757082993,0.09875869550534594
IMPUTED,config_loo,LinearDiscriminantAnalysis,maxabs,smoteenn,on,0.4282959398179168,0.03779881476451944,56,0.39049712505339734,0.13690263211243525,0.08825396472492596
IMPUTED,config_kfold,LinearDiscriminantAnalysis,none,smoteenn,off,0.43078520763526545,0.04104396741568221,160,0.38974124021958323,0.21245223613759795,0.095277104896399
IMPUTED,config_strat80,LogisticRegression,robust,smote,off,0.5624643861395409,0.17321117027108812,480,0.38925321586845274,0.9102696829903059,0.3079504668018509
STRICT,config_kfold,LinearDiscriminantAnalysis,standard,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,0.23133205871880946,0.12446404514981542
STRICT,config_kfold,LinearDiscriminantAnalysis,none,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,0.23133205871880946,0.12446404514981542
STRICT,config_kfold,LinearDiscriminantAnalysis,robust,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,0.23133205871880946,0.12446404514981542
STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,0.23133205871880946,0.12446404514981542
STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.44108252598384795,0.05262017608080321,160,0.38846234990304473,0.28148114805352314,0.11929780252217498
STRICT,config_kfold,LinearDiscriminantAnalysis,none,smoteenn,off,0.4352478628435114,0.04696114125508868,160,0.38828672158842276,0.23553780139283975,0.1078951679355472
STRICT,config_loo,RandomForestClassifier,none,smote,off,0.4319550193790058,0.04432732318178982,259,0.387627696197216,0.22850244994557206,0.1026202294060997
STRICT,config_kfold,LinearDiscriminantAnalysis,standard,smoteenn,off,0.4361047435842475,0.04873446226016152,160,0.38737028132408596,0.2661837980185619,0.11174944317189456
STRICT,config_kfold,LinearDiscriminantAnalysis,robust,smoteenn,off,0.4352560586777372,0.04799051552008191,160,0.38726554315765527,0.22890692194360823,0.11025812177289875
STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,on,0.43934783000550887,0.05215506350049442,1120,0.38719276650501444,0.3157063622189149,0.11871018800716612
IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,smoteenn,off,0.41296489332111547,0.025908700823682764,8,0.3870561924974327,0.06138890014525117,0.06273826478401527
IMPUTED,config_loo,RandomForestClassifier,standard,smote,off,0.4219182363617706,0.03512304395139374,230,0.38679519241037685,0.17507883015008585,0.0832460911248163
IMPUTED,config_kfold,GaussianNB,robust,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,0.1429646558580141,0.09153516344040977
IMPUTED,config_kfold,GaussianNB,standard,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,0.1429646558580141,0.09153516344040977
IMPUTED,config_kfold,GaussianNB,maxabs,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,0.1429646558580141,0.09153516344040977
IMPUTED,config_kfold,GaussianNB,none,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,0.1429646558580141,0.09153516344040977
IMPUTED,config_kfold,SVC,none,undersample,off,0.43294940252989506,0.047182819858247356,406,0.3857665826716477,0.21862035411614905,0.10897998607352136
IMPUTED,config_strat80,SVC,standard,smote,off,0.5599930434262126,0.17500732554996634,480,0.38498571787624625,0.8673806682526846,0.31251696356657716
IMPUTED,config_strat80,LogisticRegression,none,smote,off,0.5499830448362022,0.16516845497779614,480,0.38481458985840605,0.7903388752435816,0.3003155397762983
STRICT,config_loo,SVC,standard,undersample,off,0.427572850478529,0.04280872369635651,20,0.3847641267821725,0.12645507267786632,0.1001203038229533
IMPUTED,config_strat80,SVC,standard,smote,on,0.5569975968330289,0.17269281711976137,3360,0.3843047797132675,0.8673806682526846,0.3100423019805766
IMPUTED,config_strat80,LogisticRegression,none,none,off,0.5437360855747018,0.1598009624044091,120,0.38393512317029266,0.7497620761540444,0.29389434809261833
STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,undersample,on,0.4247226848672728,0.0413025337266743,28,0.3834201511405985,0.1555423126149274,0.09724588584097285
IMPUTED,config_kfold,LogisticRegression,robust,smote,on,0.4720759437970702,0.08879458129854523,6720,0.38328136249852496,0.5480555266934164,0.1880938490200108
IMPUTED,config_strat80,LogisticRegression,standard,smote,off,0.5546033166541978,0.17239485523492232,480,0.3822084614192755,0.7952112374933145,0.3108435345734016
STRICT,config_kfold,SVC,none,undersample,off,0.44204391783497576,0.06090622697878092,450,0.38113769085619487,0.35314864052015127,0.1377832032551989
IMPUTED,config_loo,GaussianNB,none,undersample,off,0.38113410784747853,0.0,3,0.38113410784747853,0.0,0.0
STRICT,config_loo,RandomForestClassifier,maxabs,none,off,0.41781578738199265,0.038313708916778925,87,0.3795020784652137,0.19939348958739422,0.09170000290522817
IMPUTED,config_kfold,RandomForestClassifier,none,undersample,off,0.4210585129265732,0.04180244071899007,4032,0.3792560722075831,0.2498394445111139,0.09927940995288662
IMPUTED,config_strat80,LogisticRegression,standard,smote,on,0.5439172489954774,0.1647580949126942,3360,0.3791591540827832,0.7952112374933145,0.30291022249611377
IMPUTED,config_loo,GaussianNB,standard,undersample,on,0.40102755421777747,0.02196207602076022,39,0.37906547819701725,0.07901942391850258,0.05476450630330938
STRICT,config_kfold,RandomForestClassifier,robust,undersample,off,0.4238541035129006,0.04498998587110599,5184,0.3788641176417946,0.28624706381549686,0.1061449812523442
IMPUTED,config_kfold,RandomForestClassifier,standard,undersample,off,0.42030834451445326,0.04149625375814697,4032,0.3788120907563063,0.24735261488350674,0.09872812257887502
IMPUTED,config_kfold,RandomForestClassifier,robust,undersample,off,0.42063320273172644,0.041870187117927817,4032,0.3787630156137986,0.26011097805793476,0.09954085137837299
STRICT,config_kfold,RandomForestClassifier,standard,undersample,off,0.42376901269627454,0.0451164880045742,5184,0.37865252469170035,0.2692119352661978,0.10646481137805673
STRICT,config_kfold,RandomForestClassifier,none,undersample,off,0.4236293225641388,0.045023687066074625,5184,0.3786056354980642,0.28624706381549686,0.10628085608794914
IMPUTED,config_kfold,RandomForestClassifier,standard,smote,off,0.42471461812614614,0.04621630829746028,8064,0.3784983098286859,0.29997572156913244,0.10881732421023803
STRICT,config_kfold,RandomForestClassifier,maxabs,undersample,off,0.42335776084473126,0.044983634848519576,5184,0.3783741259962117,0.29674517399811756,0.10625442358435368
IMPUTED,config_kfold,RandomForestClassifier,maxabs,undersample,off,0.41999595140249807,0.041715047897571765,4032,0.3782809035049263,0.24735261488350674,0.09932250003427925
IMPUTED,config_loo,LogisticRegression,none,undersample,off,0.39415055124093534,0.01604929859652476,24,0.3781012526444106,0.04564669976590052,0.04071870138452296
IMPUTED,config_kfold,GaussianNB,maxabs,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,0.1291544253441978,0.0856191011121627
IMPUTED,config_kfold,GaussianNB,robust,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,0.1291544253441978,0.0856191011121627
IMPUTED,config_kfold,GaussianNB,standard,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,0.1291544253441978,0.0856191011121627
IMPUTED,config_kfold,GaussianNB,none,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,0.1291544253441978,0.0856191011121627
STRICT,config_loo,RandomForestClassifier,robust,none,off,0.4179382892527531,0.04074625998136546,58,0.3771920292713877,0.17712277950937833,0.09749348415580004
IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.41443381783622524,0.037300886997731944,160,0.3771329308384933,0.1657889285402857,0.09000444797792154
STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,undersample,off,0.39471747722949196,0.0177897654939014,12,0.3769277117355906,0.04833659372192489,0.04506961692896686
STRICT,config_loo,RandomForestClassifier,standard,none,off,0.41830934346243365,0.04147367609817393,57,0.3768356673642597,0.17449590847515373,0.09914594724298449
STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.3993033931220429,0.022522418338487282,8,0.3767809747835556,0.04913525953219283,0.05640427486075367
STRICT,config_random80,LinearDiscriminantAnalysis,standard,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,0.4629807424218899,0.23571039695526405
STRICT,config_random80,LinearDiscriminantAnalysis,robust,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,0.4629807424218899,0.23571039695526405
STRICT,config_random80,LinearDiscriminantAnalysis,none,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,0.4629807424218899,0.23571039695526405
STRICT,config_random80,LinearDiscriminantAnalysis,maxabs,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,0.4629807424218899,0.23571039695526405
IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,smote,on,0.46567173033887393,0.0897671880828155,1120,0.3759045422560584,0.5034738769311261,0.19276924544569418
IMPUTED,config_kfold,LinearDiscriminantAnalysis,standard,smoteenn,off,0.4148202350845424,0.03892325035031991,160,0.3758969847342225,0.1639640847815334,0.09383160959442387
IMPUTED,config_loo,LogisticRegression,robust,smote,on,0.45962819850485015,0.08400631454568255,336,0.3756218839591676,0.32396355956088596,0.18277014947940817
STRICT,config_loo,LinearDiscriminantAnalysis,standard,smoteenn,off,0.411780222908402,0.03653719461899298,8,0.37524302828940903,0.09624917923611381,0.08872984321813934
IMPUTED,config_strat80,LinearDiscriminantAnalysis,maxabs,smote,off,0.5534500711516629,0.1783224025237573,80,0.3751276686279056,0.7497620761540444,0.3222014266845966
STRICT,config_loo,SVC,robust,undersample,off,0.41209458330075516,0.037100730418897145,20,0.374993852881858,0.11785156838087679,0.09002964834366742
IMPUTED,config_loo,LogisticRegression,maxabs,smote,on,0.4573221923366454,0.08237502426756703,336,0.37494716806907835,0.4024588572550488,0.180124703432124
STRICT,config_loo,RandomForestClassifier,none,none,off,0.41850400612037286,0.04386076624345449,57,0.3746432398769184,0.19939348958739422,0.10480369507105498
IMPUTED,config_kfold,LogisticRegression,robust,undersample,on,0.4584751781827906,0.08416616173513325,3360,0.37430901644765735,0.5188269044066666,0.1835784481697215
IMPUTED,config_kfold,RandomForestClassifier,robust,smote,off,0.4204955111316116,0.04758392732931884,8064,0.3729115838022928,0.29918796081640897,0.11316155837493701
IMPUTED,config_strat80,LogisticRegression,standard,undersample,on,0.5227404727270991,0.15005945744553723,1680,0.3726810152815619,0.7964788348674466,0.2870630174524041
IMPUTED,config_loo,SVC,robust,none,off,0.40720107875160705,0.03457107755379319,9,0.37263000119781386,0.08583993551217522,0.08489927791886223
IMPUTED,config_kfold,RandomForestClassifier,maxabs,smote,off,0.42011861323588773,0.04752668319701912,8064,0.3725919300388686,0.31554740232121853,0.11312682109215165
STRICT,config_loo,GaussianNB,standard,smote,on,0.41434565718525634,0.0420454603607967,74,0.37230019682445964,0.11560490081776104,0.10147435994966379
STRICT,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,on,0.40265745986185875,0.030938168006739805,84,0.3717192918551189,0.12124515451152351,0.0768349554913347
STRICT,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,off,0.3965528369093141,0.02501389924982295,12,0.37153893765949114,0.059172811533181935,0.06307835153766223
IMPUTED,config_loo,LogisticRegression,robust,smoteenn,on,0.4349315235771994,0.06397825873087712,336,0.3709532648463223,0.30077280937967377,0.14709961284174686
IMPUTED,config_loo,SVC,standard,none,off,0.41127497885486,0.04044239886865629,6,0.37083257998620367,0.10867388723633681,0.0983342069125205
IMPUTED,config_strat80,LinearDiscriminantAnalysis,standard,undersample,on,0.5216701196271125,0.15107405358858772,280,0.3705960660385248,0.8074447161548608,0.2895969079014431
IMPUTED,config_strat80,LogisticRegression,robust,undersample,off,0.522634455527934,0.1520475651420268,240,0.3705868903859072,0.7316928648127756,0.2909252605407301
IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,smote,on,0.4612592387581143,0.09104623535315097,56,0.3702130034049633,0.34619180938232896,0.19738625853496644
IMPUTED,config_loo,RandomForestClassifier,maxabs,smote,off,0.4096740940859421,0.04057838128497419,229,0.36909571280096787,0.19027447889256377,0.09905039608499529
IMPUTED,config_strat80,LinearDiscriminantAnalysis,standard,smote,on,0.5403239611524084,0.17174571030309754,560,0.3685782508493109,0.7952112374933145,0.31785692038679264
STRICT,config_loo,GaussianNB,standard,smoteenn,on,0.40559090714229284,0.03702604699610568,78,0.36856486014618717,0.1330048628861633,0.09128914466298892
IMPUTED,config_random80,LogisticRegression,standard,undersample,on,0.4955513002439524,0.1271030563368609,1680,0.3684482439070915,0.7426904370320626,0.25648819057540556
IMPUTED,config_loo,RandomForestClassifier,robust,none,off,0.40660635206917617,0.03820547375753801,87,0.36840087831163815,0.15258405270865627,0.09396182219759835
IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,smoteenn,off,0.40800463228928424,0.04002018904385887,160,0.36798444324542534,0.1776670373300308,0.09808758498477949
STRICT,config_kfold,GaussianNB,standard,smote,on,0.42717986374780276,0.05926201201690807,3024,0.3679178517308947,0.34895827866342444,0.13872847726711904
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,maxabs,none,off,0.3675836718454874,0.0,2,0.3675836718454874,0.0,0.0
IMPUTED,config_loo,SVC,maxabs,smoteenn,off,0.4357366070517503,0.06828858338144415,35,0.36744802367030616,0.23016502415807977,0.15671986763630774
IMPUTED,config_strat80,LogisticRegression,robust,none,off,0.5224685003558674,0.15549585703003999,120,0.36697264332582746,0.7952112374933145,0.29761766867117834
STRICT,config_kfold,RandomForestClassifier,maxabs,none,off,0.41832984545359153,0.051569107460665925,2592,0.36676073799292563,0.3629135065269434,0.1232737946410445
