dataset_variant,config_name,model_key,scaler,resampling,pca,mcc__mean,mcc__std,mcc__count,mcc__median,balanced_accuracy__mean,balanced_accuracy__std,balanced_accuracy__count,balanced_accuracy__median,f1__mean,f1__std,f1__count,f1__median,accuracy__mean,accuracy__std,accuracy__count,accuracy__median,precision__mean,precision__std,precision__count,precision__median,recall__mean,recall__std,recall__count,recall__median
STRICT,config_kfold,KNeighborsClassifier,robust,smoteenn,off,0.3898052191144852,0.0637145413245159,2560,0.398659688628518,0.7088624977453103,0.03484088576102801,2560,0.7127272727272727,0.5779062259772425,0.04337434366216152,2560,0.5848479298479299,0.7003424671592775,0.03392051574278311,2560,0.7023809523809523,0.4945802781671114,0.04247645224748651,2560,0.49434523809523806,0.7278836805555555,0.08474501894891472,2560,0.736111111111111
IMPUTED,config_loo,LogisticRegression,maxabs,smoteenn,off,0.38979416262039285,0.1101558743604861,48,0.4276513168068494,0.7084639498432602,0.07147786277277494,48,0.7394200626959249,0.5757965889085777,0.06248140067271726,48,0.6016260162601627,0.6531250000000001,0.12874703053795233,48,0.70625,0.46144808115241936,0.08725456545812502,48,0.48124706985466476,0.8314393939393939,0.14218964313003207,48,0.8636363636363636
IMPUTED,config_random80,GaussianNB,maxabs,smoteenn,off,0.3895807165444072,0.13212881017354897,240,0.41083802233489675,0.7121035924517046,0.07585808540307525,240,0.71875,0.5487051838726525,0.10006645910823109,240,0.5527272727272727,0.73359375,0.06788545655602593,240,0.75,0.4895685016737648,0.12006421885634985,240,0.5,0.6649855006105005,0.1738887299039506,240,0.625
STRICT,config_kfold,GaussianNB,robust,smoteenn,off,0.3893357624371731,0.045255726482663954,432,0.3877916155446183,0.6981492003367004,0.025080990464804956,432,0.6976767676767677,0.5604587693806315,0.03892023541395462,432,0.565154420742656,0.7304652435686918,0.022253821639334263,432,0.7296551724137932,0.5418312501529735,0.04794983919639706,432,0.5348214285714286,0.6242824074074074,0.0763751610622999,432,0.6416666666666666
IMPUTED,config_random80,RandomForestClassifier,none,undersample,off,0.38913543615258783,0.14392090553860085,2880,0.3892494720807615,0.709252808455417,0.07902621996447709,2880,0.7083333333333333,0.5498060791291519,0.11097490207371988,2880,0.5714285714285714,0.7356336805555556,0.0742095366230159,2880,0.71875,0.5003582691817986,0.13650602857182254,2880,0.5,0.6505670872337539,0.1507837504032709,2880,0.625
IMPUTED,config_strat80,RandomForestClassifier,maxabs,smoteenn,off,0.38907297622326364,0.1566142854106353,5760,0.38737781366765,0.7070073470209339,0.08125287886794393,5760,0.7028985507246377,0.5773826041645385,0.09981833436872142,5760,0.5714285714285714,0.7048068576388888,0.08280096932789925,5760,0.6875,0.5011600498872735,0.1170124812870939,5760,0.4705882352941176,0.712037037037037,0.14982713448656831,5760,0.6666666666666666
IMPUTED,config_strat80,KNeighborsClassifier,maxabs,undersample,on,0.38906277441011755,0.20909622553243767,4480,0.38737781366765,0.7077240769496204,0.10830308043444548,4480,0.713768115942029,0.5838928766870115,0.1319194403689313,4480,0.5833333333333334,0.7013811383928571,0.11226156900399485,4480,0.6875,0.5017020931490491,0.14699046608111718,4480,0.4666666666666667,0.7222222222222222,0.14579763180629424,4480,0.7777777777777778
STRICT,config_random80,GaussianNB,standard,smote,on,0.3888769552992926,0.16520077916638223,1596,0.3853551092995474,0.712291544585595,0.08530349683082057,1596,0.7159090909090908,0.5574743905027507,0.12175407751628589,1596,0.5714285714285714,0.7089598997493735,0.10161251650819868,1596,0.7333333333333333,0.49115921165229803,0.14396527337388187,1596,0.5,0.700889127580857,0.15948863778060313,1596,0.75
IMPUTED,config_random80,RandomForestClassifier,robust,undersample,off,0.3887230008991605,0.14302939008199128,2880,0.3892494720807615,0.7091106905223276,0.07878246670728749,2880,0.7083333333333333,0.5499126598831159,0.11022916302004757,2880,0.5714285714285714,0.7353515625,0.07423206694617482,2880,0.71875,0.49973748190353584,0.13465851579705942,2880,0.5,0.6512855701397368,0.15055502217109498,2880,0.625
STRICT,config_strat80,KNeighborsClassifier,none,undersample,off,0.3887152438213711,0.10145462524018878,640,0.4000661320993193,0.703422619047619,0.05460524465748013,640,0.7063492063492063,0.5846374471417128,0.06466000788410846,640,0.5882352941176471,0.705625,0.05603509780224207,640,0.7,0.5191852896308198,0.07399068556691811,640,0.5,0.6979166666666667,0.14640174352631383,640,0.6666666666666666
IMPUTED,config_loo,KNeighborsClassifier,none,smoteenn,off,0.38868319133282625,0.03135474050617128,128,0.3913260843009445,0.7171305593652038,0.01737755558453414,128,0.7182601880877744,0.5790694736481516,0.018802513133096145,128,0.5806451612903226,0.678369140625,0.023632666336097112,128,0.675,0.45337647646939944,0.02183062825588201,128,0.4511904761904762,0.8032670454545454,0.030376573547265695,128,0.7954545454545454
STRICT,config_kfold,GaussianNB,standard,smoteenn,off,0.3885448059202038,0.036663201140152965,432,0.3931513168408751,0.6971855960397627,0.01979575885434131,432,0.6984036796536797,0.5585120456047472,0.030442472280387607,432,0.5575059015059015,0.7286569512862617,0.021103774370747844,432,0.7301724137931034,0.5429762654952929,0.045438067768641024,432,0.5442857142857143,0.6249922839506173,0.07062650029619404,432,0.62
STRICT,config_kfold,KNeighborsClassifier,none,smoteenn,off,0.3885309246743615,0.04126533841643466,2560,0.3872382394671807,0.7096851438492063,0.021682158432932343,2560,0.7094029581529582,0.5817853917281027,0.025266497806243654,2560,0.5809523809523809,0.6830331935036946,0.028116546497229274,2560,0.683103448275862,0.47813254769711866,0.032899559765892046,2560,0.4760746606334841,0.7718446180555556,0.0410542173270459,2560,0.78
STRICT,config_loo,RandomForestClassifier,none,undersample,off,0.3885218221998985,0.02610649054946292,144,0.3863611644241803,0.7080681591294798,0.014980994749862442,144,0.7104672057502246,0.57950467954357,0.01827409905288775,144,0.5825242718446602,0.7232545045045045,0.01483939244647637,144,0.722972972972973,0.5107841948265162,0.021966290105816768,144,0.5084745762711864,0.6729497354497355,0.04677796258299284,144,0.6666666666666666
IMPUTED,config_loo,LinearDiscriminantAnalysis_svd,maxabs,undersample,off,0.3885154105418397,0.02354302872803025,4,0.3885154105418397,0.7108150470219436,0.007691970671021598,4,0.7108150470219436,0.5761151336372575,0.011250769525640338,4,0.5761151336372575,0.71875,0.028867513459481315,4,0.71875,0.49552042160737814,0.036664404446561195,4,0.4955204216073781,0.6931818181818181,0.03936479108111086,4,0.6931818181818181
IMPUTED,config_loo,LinearDiscriminantAnalysis_svd,none,undersample,off,0.3885154105418397,0.02354302872803025,4,0.3885154105418397,0.7108150470219436,0.007691970671021598,4,0.7108150470219436,0.5761151336372575,0.011250769525640338,4,0.5761151336372575,0.71875,0.028867513459481315,4,0.71875,0.49552042160737814,0.036664404446561195,4,0.4955204216073781,0.6931818181818181,0.03936479108111086,4,0.6931818181818181
IMPUTED,config_loo,LinearDiscriminantAnalysis_svd,robust,undersample,off,0.3885154105418397,0.02354302872803025,4,0.3885154105418397,0.7108150470219436,0.007691970671021598,4,0.7108150470219436,0.5761151336372575,0.011250769525640338,4,0.5761151336372575,0.71875,0.028867513459481315,4,0.71875,0.49552042160737814,0.036664404446561195,4,0.4955204216073781,0.6931818181818181,0.03936479108111086,4,0.6931818181818181
IMPUTED,config_loo,LinearDiscriminantAnalysis_svd,standard,undersample,off,0.3885154105418397,0.02354302872803025,4,0.3885154105418397,0.7108150470219436,0.007691970671021598,4,0.7108150470219436,0.5761151336372575,0.011250769525640338,4,0.5761151336372575,0.71875,0.028867513459481315,4,0.71875,0.49552042160737814,0.036664404446561195,4,0.4955204216073781,0.6931818181818181,0.03936479108111086,4,0.6931818181818181
IMPUTED,config_random80,GaussianNB,standard,smote,on,0.3884859652870517,0.15685973868263647,1680,0.40761998294319934,0.7093719159224839,0.08327891918647713,1680,0.7146948568001199,0.5486407585584148,0.11727228564282388,1680,0.5714285714285714,0.7342633928571428,0.07364195459700684,1680,0.71875,0.4983915253624453,0.15396295410124558,1680,0.5,0.6546396956218385,0.159979329707227,1680,0.625
STRICT,config_loo,RandomForestClassifier,robust,undersample,off,0.3880865259031858,0.02620465301510596,116,0.3949667226034329,0.7072993153019178,0.015341339637084925,116,0.7104672057502246,0.5785454278289862,0.018814910700838638,116,0.5825242718446602,0.7246039142590867,0.014522296927712114,116,0.722972972972973,0.5127284233238524,0.021514681936329442,116,0.5086232530478739,0.6672824302134648,0.04929366084470746,116,0.6666666666666666
IMPUTED,config_random80,RandomForestClassifier,standard,undersample,off,0.3880473664097573,0.14464722583808406,2880,0.3779644730092272,0.7089258829304635,0.07939845634273197,2880,0.7083333333333333,0.549852228775652,0.11119358746217432,2880,0.56,0.7344618055555555,0.07520085019669674,2880,0.71875,0.498500676429598,0.13529299957178395,2880,0.5,0.6528398453398453,0.1504813741359095,2880,0.625
IMPUTED,config_loo,GaussianNB,none,smoteenn,off,0.3879195551589684,0.03176701030670507,9,0.4090975620301051,0.7101619644723093,0.015086206896551699,9,0.7202194357366771,0.5756431012772081,0.018888289260658383,9,0.5882352941176471,0.7229166666666668,0.02187500000000003,9,0.7375,0.4986737400530504,0.027851458885941684,9,0.5172413793103449,0.6818181818181818,0.0,9,0.6818181818181818
IMPUTED,config_loo,SVC_linear,standard,none,on,0.3877103940896839,0.062811502036003,54,0.4076832927897169,0.6568921978404737,0.028114148617134745,54,0.6630094043887147,0.48816149871495956,0.053437372108343456,54,0.5,0.7809027777777778,0.019554918834629058,54,0.7875,0.6804009791127343,0.058278764834225845,54,0.7037037037037037,0.38131313131313127,0.048697895277086775,54,0.3863636363636363
STRICT,config_strat80,SVC_linear,robust,none,off,0.38726742161010225,0.12237579399188105,120,0.4000661320993193,0.6493386243386243,0.056645151955124186,120,0.6468253968253967,0.468931559782953,0.11882739198150945,120,0.48529411764705876,0.7616666666666667,0.03999299658578197,120,0.7666666666666667,0.7463660413660413,0.1857714915046737,120,0.75,0.3685185185185185,0.1358793131577927,120,0.3333333333333333
STRICT,config_kfold,KNeighborsClassifier,robust,undersample,off,0.3872201491408619,0.0684111430981125,1280,0.389141251025893,0.7009286390692641,0.03677979598502605,1280,0.7008838383838384,0.5653025630269968,0.05210679312854751,1280,0.5689246864246864,0.7252266009852216,0.028515519365508977,1280,0.7228571428571429,0.5275846646151405,0.05227936821900168,1280,0.5211904761904762,0.6442083333333334,0.0879865875637635,1280,0.6444444444444445
IMPUTED,config_kfold,KNeighborsClassifier,standard,undersample,on,0.38721023088633993,0.06185551123019314,8946,0.3895855680167329,0.7036479702643715,0.03347892728693768,8946,0.7045289855072464,0.5645286765888384,0.04311573945299924,8946,0.565952380952381,0.7207194556226246,0.03234064486631011,8946,0.71875,0.5125693704597147,0.04961512490547124,8946,0.510909090909091,0.6653660233002956,0.0780423593832487,8946,0.6611111111111111
IMPUTED,config_strat80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.38719433513109597,0.12632144259219596,120,0.3621956774345869,0.7084138486312399,0.0685674813162493,120,0.6980676328502415,0.576833624952046,0.08520561858599975,120,0.5657142857142857,0.7088541666666667,0.06644376360493733,120,0.71875,0.4959532803224754,0.08198907040847679,120,0.5,0.7074074074074074,0.1335303037267142,120,0.7222222222222222
STRICT,config_strat80,LogisticRegression,none,smote,off,0.387069907101204,0.1306261592569531,480,0.4075500715665535,0.6920800264550265,0.06605351733283622,480,0.7063492063492063,0.5658432576307276,0.09118386299225603,480,0.5882352941176471,0.7249305555555555,0.06422996257570619,480,0.7333333333333333,0.563795936372852,0.12549934125934661,480,0.5454545454545454,0.6099537037037037,0.17200886333220866,480,0.5555555555555556
IMPUTED,config_kfold,GaussianNB,robust,smoteenn,off,0.38704543896496285,0.042354680081439576,336,0.3815803079151784,0.7013802426438296,0.019137548290938812,336,0.6970278875713658,0.5549425813770876,0.026119769679825457,336,0.5511708817498291,0.7284598214285714,0.02975928715390061,336,0.725,0.5225993077883834,0.05359628830242579,336,0.5071031746031746,0.6391170634920635,0.05426454626733681,336,0.6375
STRICT,config_loo,GaussianNB,standard,undersample,on,0.3869758689423324,0.031992200613222326,38,0.4051084364747354,0.7099588594126827,0.01584376295674539,38,0.7154088050314465,0.5819644238619307,0.018628418132691057,38,0.5894736842105263,0.7105263157894737,0.026170047179733133,38,0.7297297297297297,0.4958597827865279,0.03134239881474431,38,0.5172413793103449,0.7086466165413533,0.0404645340647556,38,0.7023809523809523
STRICT,config_strat80,SVC_linear,maxabs,smoteenn,on,0.3868037367427973,0.20771427342090398,3360,0.4256887899825743,0.700590513983371,0.1077870258265697,3360,0.7222222222222222,0.5653625329476883,0.19025214081434386,3360,0.6086956521739131,0.6964087301587302,0.12672285149924128,3360,0.7,0.4962519438239765,0.19603364510826243,3360,0.5,0.7110449735449734,0.25524535445761765,3360,0.7777777777777778
IMPUTED,config_random80,RandomForestClassifier,maxabs,undersample,off,0.38666834078232243,0.1441100909848596,2880,0.3779644730092272,0.7080770133652038,0.07925039737506016,2880,0.7083333333333333,0.5486189476460804,0.11045933006977346,2880,0.56,0.733984375,0.07507348037999206,2880,0.71875,0.498217872813461,0.13524908552290899,2880,0.5,0.6507654787342287,0.15051870399398967,2880,0.625
IMPUTED,config_random80,QuadraticDiscriminantAnalysis,standard,undersample,off,0.38664082731125526,0.14906905644999288,120,0.3726694979019743,0.7149591134491974,0.0814041365251968,120,0.7083333333333333,0.5508929400390395,0.09560601886244485,120,0.5555555555555556,0.7020833333333333,0.08716673227605973,120,0.6875,0.4741190573272617,0.15839121253456614,120,0.44602272727272724,0.7295065120065121,0.15313317263239062,120,0.75
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,none,off,0.38657947867012205,0.03598027654248868,6,0.3675836718454874,0.6848223615464994,0.018283325625776982,6,0.6767241379310345,0.5423174178194259,0.028360909747719733,6,0.5301204819277109,0.7645833333333334,0.012909944487358079,6,0.75625,0.5823515823515824,0.025634157146654325,6,0.5675675675675675,0.5075757575757576,0.0310513659574533,6,0.5
STRICT,config_loo,RandomForestClassifier,standard,undersample,off,0.3865101217250283,0.02421425527302092,145,0.3946339545592893,0.7057099482603713,0.013982960108284787,145,0.7082210242587601,0.576736701864729,0.017289878425987414,145,0.5806451612903226,0.7260018639328985,0.01446384039298584,145,0.722972972972973,0.5149682858378825,0.021888588354622762,145,0.5087719298245614,0.658784893267652,0.04670545342543243,145,0.6428571428571429
STRICT,config_kfold,KNeighborsClassifier,maxabs,none,on,0.3864294996520447,0.052126458731412854,4480,0.3876899737313414,0.6729745203952794,0.024680161925482037,4480,0.6731349206349206,0.5129899362224847,0.04479307568767485,4480,0.513531746031746,0.7635042736922355,0.01805519638083618,4480,0.763448275862069,0.6288799456991421,0.06125284470250888,4480,0.6302564102564102,0.4637214781746032,0.0480168849338967,4480,0.4694444444444444
STRICT,config_loo,GaussianNB,robust,smote,on,0.3862002427225032,0.07939734043215087,80,0.40769678422031397,0.702181603773585,0.04107808572557395,80,0.7079964061096137,0.5734896714620717,0.05287452898460938,80,0.5813953488372093,0.7328547297297298,0.04093693411045362,80,0.7432432432432432,0.5280128225113325,0.0563019847444532,80,0.5408695652173914,0.63125,0.0617856867021765,80,0.6428571428571429
STRICT,config_kfold,SVC_linear,standard,none,on,0.38619568674140425,0.08136194199136196,1575,0.4007724036911554,0.6572241049955335,0.03745050018316945,1575,0.6631818181818182,0.470130502215555,0.07748901090312348,1575,0.4842780748663101,0.7729597831469753,0.02372193875653245,1575,0.7770114942528735,0.6837497469021279,0.09939527505007621,1575,0.7028571428571428,0.38950687830687825,0.07303203325007294,1575,0.4
STRICT,config_random80,KNeighborsClassifier,none,undersample,off,0.38601094983174505,0.16033807748511714,632,0.3922322702763681,0.7149207720289861,0.08650135673106753,632,0.7236111111111111,0.5627746640803813,0.11014324185278172,632,0.5714285714285714,0.6953586497890295,0.10098778590849232,632,0.7,0.4729759818208205,0.14057072887476382,632,0.4641025641025641,0.746404711673699,0.12322667233693266,632,0.75
STRICT,config_strat80,LinearDiscriminantAnalysis_svd,maxabs,none,on,0.3859832134008263,0.11543669055688524,140,0.3851644432598216,0.6581632653061225,0.06013931592204034,140,0.6428571428571428,0.4917820477473286,0.10922229837132065,140,0.4615384615384615,0.7557142857142857,0.04584107972782957,140,0.7666666666666667,0.7080457637600495,0.17796523792874172,140,0.75,0.4142857142857143,0.15069655432832532,140,0.4444444444444444
STRICT,config_loo,RandomForestClassifier,maxabs,undersample,off,0.38583746493343896,0.026409885794232618,116,0.3863611644241803,0.7060077609443256,0.015284550644979498,116,0.7082210242587601,0.5769706342680981,0.018773777938793847,116,0.5806451612903226,0.7237301957129544,0.015194286787260718,116,0.722972972972973,0.5117144432247791,0.022613353091957555,116,0.5084745762711864,0.6650246305418719,0.0494197962039259,116,0.6666666666666666
IMPUTED,config_loo,KNeighborsClassifier,maxabs,undersample,off,0.3856760792295547,0.04913945228500328,64,0.3795376123933081,0.7080108738244514,0.023791903820854467,64,0.704153605015674,0.5733663273768324,0.03105434462074572,64,0.5663522012578617,0.7201171875,0.035170163692916014,64,0.725,0.49865238131935674,0.04634551205179602,64,0.5,0.6811079545454546,0.04909130157237152,64,0.6818181818181818
IMPUTED,config_random80,LinearDiscriminantAnalysis_svd,robust,none,on,0.3856285975869606,0.20918932581461885,140,0.3478327964999673,0.6762301721954386,0.10705437794224394,140,0.6666666666666667,0.486316944027028,0.19459333259757555,140,0.5,0.7897321428571429,0.0657691395321513,140,0.78125,0.5989512471655329,0.21248502250578868,140,0.625,0.4384170591313448,0.21707284971017582,140,0.4285714285714285
STRICT,config_kfold,LinearDiscriminantAnalysis_svd,maxabs,none,on,0.3855819137274136,0.07446994198125804,280,0.39771499946144334,0.664471423417852,0.03543513621864453,280,0.6606818181818183,0.49362674005929197,0.06675612308370239,280,0.4855599955599955,0.7667756274923763,0.023480338559320992,280,0.7704105090311988,0.6593551329622759,0.0805724225115858,280,0.6754761904761905,0.42735317460317457,0.06979490574010208,280,0.40694444444444444
STRICT,config_loo,KNeighborsClassifier,none,smoteenn,off,0.38529500450551313,0.03188288688401282,128,0.38264958060850635,0.7128116576819407,0.017461246531370492,128,0.7112533692722371,0.5835295696859747,0.01868582638192088,128,0.581386292834891,0.6836993243243243,0.023309904803338923,128,0.6824324324324325,0.4670996893667571,0.02239803888285812,128,0.4670995670995671,0.7801339285714286,0.039805575729544,128,0.7619047619047619
STRICT,config_random80,LinearDiscriminantAnalysis_svd,robust,smoteenn,on,0.3852303627507045,0.1836069602621052,560,0.3853551092995474,0.7151813852124411,0.10102304060937421,560,0.7159090909090908,0.5578048592231047,0.1326150976246749,560,0.5714285714285714,0.6836904761904762,0.11540062453420931,560,0.7,0.46036265347873684,0.13554989123326305,560,0.4615384615384615,0.7671740362811791,0.17033985591619644,560,0.75
IMPUTED,config_kfold,GaussianNB,maxabs,smote,on,0.38513342437364684,0.04868133787931964,2352,0.38827679501478124,0.703533927899223,0.026797276391822954,2352,0.704945652173913,0.5582336703093285,0.03613745503031218,2352,0.5615306915306915,0.7262595663265305,0.020411250971195373,2352,0.725,0.5106504736843122,0.03640885735923877,2352,0.5091666666666667,0.6517176870748299,0.06267670920830107,2352,0.65
STRICT,config_kfold,RandomForestClassifier,standard,smoteenn,off,0.3850794497917617,0.05095488340740054,10368,0.3883902554157853,0.6963401180009976,0.02684519509141694,10368,0.6981818181818182,0.5618255720323668,0.038186862711263626,10368,0.5662769455608331,0.7193559094295445,0.028053857513610458,10368,0.7179310344827586,0.5349801350078519,0.05460993393041144,10368,0.5267857142857143,0.6434469307270233,0.07497265666881596,10368,0.6416666666666666
STRICT,config_strat80,SVC_linear,standard,none,off,0.38504151934433245,0.123845633430803,120,0.4000661320993193,0.6476190476190475,0.05932361514952845,120,0.6428571428571428,0.4645223034619319,0.12264206787189369,120,0.4615384615384615,0.7622222222222222,0.04075233968945781,120,0.7666666666666667,0.7487103174603175,0.1791183157771182,120,0.75,0.36111111111111105,0.13454938762915591,120,0.3333333333333333
IMPUTED,config_kfold,GaussianNB,robust,smote,on,0.38502536671238335,0.07020529527718551,2352,0.3969517165096157,0.7011099123443844,0.0364746912787613,2352,0.7074577294685991,0.5549217241812463,0.0486225266295468,2352,0.5620923520923521,0.7299426020408163,0.03653158175984777,2352,0.7375,0.5183357812318015,0.0544530452032342,2352,0.5265873015873016,0.6352210884353742,0.07186055684721353,2352,0.6394444444444445
IMPUTED,config_strat80,KNeighborsClassifier,standard,undersample,off,0.3845438535604323,0.17740421606309817,640,0.3768673314407159,0.6996225845410627,0.08678408367408887,640,0.6980676328502415,0.5745950549676034,0.11176047817495638,640,0.5657142857142857,0.7173828125,0.09632115044670288,640,0.71875,0.5253767179565361,0.1472419399364398,640,0.5,0.6590277777777778,0.11835008571477147,640,0.6666666666666666
IMPUTED,config_strat80,KNeighborsClassifier,maxabs,smoteenn,on,0.3844153506160595,0.1841455578253958,8960,0.3768673314407159,0.708076690821256,0.09804128434497529,8960,0.7053140096618358,0.5841804927367775,0.10860883426062208,8960,0.5714285714285714,0.66748046875,0.11339279213309253,8960,0.65625,0.4696239811577085,0.12351115366961443,8960,0.45,0.8008680555555555,0.11991542595731014,8960,0.7777777777777778
IMPUTED,config_loo,GaussianNB,standard,smoteenn,on,0.3843284253829699,0.04198423622886088,63,0.3819445046760319,0.7040603075085834,0.022204948315207872,63,0.70141065830721,0.56736328501319,0.026471408236264992,63,0.5652173913043478,0.7238095238095238,0.03331592767530809,63,0.73125,0.5077666646401415,0.05395348246569137,63,0.5074626865671642,0.6601731601731602,0.08928428608371387,63,0.6818181818181818
STRICT,config_kfold,RandomForestClassifier,none,smoteenn,off,0.3843058524609748,0.047942252196413994,10368,0.38740317467267116,0.6999429897520175,0.024928106269759505,10368,0.7013347763347764,0.5700731611352959,0.03189280597992368,10368,0.5721288515406162,0.7052283108060168,0.03402377165403686,10368,0.708735632183908,0.5147658205492265,0.04739677679035127,10368,0.5105882352941176,0.687664609053498,0.06621908569395227,10368,0.6849999999999999
STRICT,config_random80,LinearDiscriminantAnalysis_svd,maxabs,smoteenn,off,0.38412415599024896,0.15715513678066972,80,0.3617591828043065,0.7171401409580758,0.08855350478677734,80,0.71875,0.5574879222682763,0.11267539413177981,80,0.5584415584415584,0.6866666666666666,0.09570230448104013,80,0.7,0.4566725797637175,0.11717339253471053,80,0.4641025641025641,0.7657043650793651,0.15714229616489717,80,0.75
STRICT,config_strat80,GaussianNB,maxabs,smoteenn,on,0.38391341257666634,0.17780715764525495,1680,0.3860440160957241,0.686422902494331,0.08869835146297841,1680,0.6825396825396826,0.5564170648005619,0.12790816399900384,1680,0.5555555555555556,0.7217857142857143,0.08661449297533737,1680,0.7333333333333333,0.5783962546188884,0.17789166432601802,1680,0.5294117647058824,0.598015873015873,0.19971862878966676,1680,0.5555555555555556
IMPUTED,config_loo,LogisticRegression,maxabs,undersample,off,0.3838310610109741,0.06312228612362578,22,0.4135179228034119,0.7060772299800513,0.04198513118586936,22,0.728448275862069,0.5680107550747843,0.049499662571466554,22,0.5945945945945946,0.6835227272727272,0.07817071173502371,22,0.71875,0.47278761723804635,0.06348295264481171,22,0.4927536231884058,0.756198347107438,0.14947465036922378,22,0.7727272727272727
IMPUTED,config_strat80,RandomForestClassifier,robust,smoteenn,off,0.38379041298142624,0.15882054389079098,5760,0.3768673314407159,0.6994934245840043,0.08126283971065897,5760,0.681159420289855,0.5680065532633817,0.10611118969428947,5760,0.5454545454545454,0.7193576388888889,0.08201338041710216,5760,0.71875,0.5221879559689561,0.12671916498553942,5760,0.5,0.6540895061728396,0.15064472940258283,5760,0.6666666666666666
STRICT,config_strat80,GaussianNB,maxabs,undersample,on,0.38363824179038764,0.17120618305046761,840,0.3860440160957241,0.6991496598639455,0.09034927679627429,840,0.6984126984126984,0.5771642243753564,0.11705736486643216,840,0.5833333333333334,0.7111904761904762,0.07939087875499856,840,0.7,0.5270937280874808,0.11635451563021053,840,0.5,0.669047619047619,0.18145507665782173,840,0.6666666666666666
STRICT,config_loo,GaussianNB,robust,none,on,0.3833912314891721,0.031362219592765764,25,0.4011800108213548,0.6647169811320756,0.012833364871201803,25,0.671832884097035,0.5096149068322982,0.022054150541628317,25,0.5217391304347826,0.7705405405405404,0.011286008843574344,25,0.777027027027027,0.647936507936508,0.032167343211116764,25,0.6666666666666666,0.41999999999999993,0.01666666666666668,25,0.4285714285714285
IMPUTED,config_loo,GaussianNB,robust,smoteenn,off,0.3826595704819258,0.029335581965193282,12,0.3712612725458722,0.704937304075235,0.01665999491848179,12,0.7002351097178684,0.5690287226001511,0.021105413176735515,12,0.5625472411186696,0.728125,0.014227254574487404,12,0.725,0.5050223214285714,0.019670624006514342,12,0.5,0.6534090909090909,0.042380560943731445,12,0.6477272727272727
IMPUTED,config_loo,LinearDiscriminantAnalysis_svd,robust,none,on,0.38249025600090814,0.08467260727505753,14,0.4116757779017574,0.6574675324675325,0.04080010358851446,14,0.6700626959247649,0.48751188588965244,0.0807580239762695,14,0.5142857142857142,0.7794642857142857,0.02419727756914486,14,0.7875,0.6653999439713726,0.06392411749962618,14,0.6923076923076923,0.38636363636363635,0.07771367402410094,14,0.4090909090909091
IMPUTED,config_random80,LogisticRegression,maxabs,undersample,off,0.38217959933539836,0.1736410613274855,240,0.4040950971038548,0.7085893049057618,0.0982220065958651,240,0.7245833333333334,0.5164224722846363,0.19280025628851483,240,0.5714285714285714,0.69765625,0.11263085863306996,240,0.71875,0.43104561071214836,0.18756157752243077,240,0.4472222222222222,0.7300251831501832,0.28761224858247636,240,0.8
STRICT,config_kfold,KNeighborsClassifier,standard,smoteenn,on,0.38213365274446204,0.05388815227053279,17920,0.3819767630008399,0.7042881340509689,0.02882504831926853,17920,0.7043181818181818,0.5727876677282591,0.035947263067435814,17920,0.5731637806637806,0.6977007682383298,0.03349943522724554,17920,0.7004761904761905,0.4924027342858706,0.04229100460697927,17920,0.4888095238095237,0.7190380704365079,0.07314493305304863,17920,0.7166666666666666
IMPUTED,config_loo,RandomForestClassifier,maxabs,smoteenn,off,0.38184657533741484,0.02604385413641187,232,0.3832059252792875,0.7097425278348287,0.013670897533938412,232,0.7119905956112853,0.5731161904871405,0.015596818929169068,232,0.576,0.7025592672413793,0.026510442488434604,232,0.70625,0.4768073056913561,0.0299482465878591,232,0.4754098360655737,0.7257053291536051,0.05850786571966225,232,0.7272727272727273
STRICT,config_random80,QuadraticDiscriminantAnalysis,standard,none,off,0.3818277957683066,0.17724191110086235,60,0.4276686017238498,0.6915323504997418,0.08461614655777837,60,0.7045454545454546,0.5338018921223255,0.1326539819499714,60,0.5584415584415584,0.75,0.0826810630803112,60,0.7666666666666667,0.5477020202020202,0.16953465375286386,60,0.5555555555555556,0.5579761904761905,0.14934814547758044,60,0.5357142857142857
STRICT,config_strat80,GaussianNB,maxabs,smote,on,0.3815033426496643,0.20304046834177858,1680,0.363696483726654,0.6933106575963719,0.09952838516652829,1680,0.6785714285714286,0.575847598693223,0.13131054889982438,1680,0.5505050505050505,0.7147619047619047,0.09804695374724004,1680,0.7,0.5468365157527862,0.16468193492146727,1680,0.5,0.6396825396825397,0.1650521648362805,1680,0.6666666666666666
STRICT,config_kfold,QuadraticDiscriminantAnalysis,robust,undersample,off,0.38140709841524584,0.06325310821057327,240,0.38617951694795427,0.700560064935065,0.03370019592838832,240,0.7049873737373737,0.565639597300468,0.04579403601712222,240,0.5713869463869464,0.7119655172413794,0.027317857558385752,240,0.7160262725779968,0.509615393120811,0.04330792838824372,240,0.5098214285714286,0.6737777777777778,0.07046540435863687,240,0.675
